Label,channel,time,condition,total_vRNAs,cytosolic_RNAs,repSites,mol_per_repSite,repeat_exp
2h_12__results_cell_9.npz,ORFN,4,Untreated,0,0,0,NA,R6
2h_12__results_cell_10.npz,ORFN,4,Untreated,0,0,0,NA,R6
2h_12__results_cell_11.npz,ORFN,4,Untreated,9,7,1,2,R6
2h_12__results_cell_12.npz,ORFN,4,Untreated,203,127,9,8.444444444444445,R6
2h_12__results_cell_13.npz,ORFN,4,Untreated,14,12,1,2,R6
2h_12__results_cell_14.npz,ORFN,4,Untreated,0,0,0,NA,R6
2h_12__results_cell_15.npz,ORFN,4,Untreated,12,10,1,2,R6
2h_12__results_cell_16.npz,ORFN,4,Untreated,42,31,3,3.6666666666666665,R6
2h_12__results_cell_17.npz,ORFN,4,Untreated,14,12,1,2,R6
2h_12__results_cell_18.npz,ORFN,4,Untreated,9,9,0,NA,R6
2h_12__results_cell_19.npz,ORFN,4,Untreated,106,80,10,2.6,R6
2h_12__results_cell_20.npz,ORFN,4,Untreated,3,3,0,NA,R6
2h_12__results_cell_21.npz,ORFN,4,Untreated,1,1,0,NA,R6
2h_12__results_cell_22.npz,ORFN,4,Untreated,56,41,4,3.75,R6
2h_12__results_cell_23.npz,ORFN,4,Untreated,2,2,0,NA,R6
2h_12__results_cell_24.npz,ORFN,4,Untreated,567,493,25,2.96,R6
2h_12__results_cell_25.npz,ORFN,4,Untreated,4,4,0,NA,R6
2h_12__results_cell_26.npz,ORFN,4,Untreated,100,75,10,2.5,R6
2h_12__results_cell_27.npz,ORFN,4,Untreated,45,33,3,4,R6
2h_12__results_cell_28.npz,ORFN,4,Untreated,3,3,0,NA,R6
2h_12__results_cell_0.npz,gRNA,4,Untreated,2,2,0,NA,R6
2h_12__results_cell_1.npz,gRNA,4,Untreated,3,3,0,NA,R6
2h_12__results_cell_2.npz,gRNA,4,Untreated,9,9,0,NA,R6
2h_12__results_cell_3.npz,gRNA,4,Untreated,13,11,1,2,R6
2h_12__results_cell_4.npz,gRNA,4,Untreated,15,15,0,NA,R6
2h_12__results_cell_5.npz,gRNA,4,Untreated,58,41,3,5.666666666666667,R6
2h_12__results_cell_6.npz,gRNA,4,Untreated,133,108,9,2.7777777777777777,R6
2h_12__results_cell_7.npz,gRNA,4,Untreated,56,43,5,2.6,R6
2h_12__results_cell_8.npz,gRNA,4,Untreated,33,27,3,2,R6
2h_12__results_cell_9.npz,gRNA,4,Untreated,0,0,0,NA,R6
2h_12__results_cell_10.npz,gRNA,4,Untreated,0,0,0,NA,R6
2h_12__results_cell_11.npz,gRNA,4,Untreated,10,10,0,NA,R6
2h_12__results_cell_12.npz,gRNA,4,Untreated,57,46,5,2.2,R6
2h_12__results_cell_13.npz,gRNA,4,Untreated,9,9,0,NA,R6
2h_12__results_cell_14.npz,gRNA,4,Untreated,0,0,0,NA,R6
2h_12__results_cell_15.npz,gRNA,4,Untreated,16,13,1,3,R6
2h_12__results_cell_16.npz,gRNA,4,Untreated,30,25,2,2.5,R6
2h_12__results_cell_17.npz,gRNA,4,Untreated,10,8,1,2,R6
2h_12__results_cell_18.npz,gRNA,4,Untreated,12,12,0,NA,R6
2h_12__results_cell_19.npz,gRNA,4,Untreated,100,79,9,2.3333333333333335,R6
2h_12__results_cell_20.npz,gRNA,4,Untreated,6,6,0,NA,R6
2h_12__results_cell_21.npz,gRNA,4,Untreated,1,1,0,NA,R6
2h_12__results_cell_22.npz,gRNA,4,Untreated,44,34,3,3.3333333333333335,R6
2h_12__results_cell_23.npz,gRNA,4,Untreated,2,2,0,NA,R6
2h_12__results_cell_24.npz,gRNA,4,Untreated,155,125,11,2.727272727272727,R6
2h_12__results_cell_25.npz,gRNA,4,Untreated,6,6,0,NA,R6
2h_12__results_cell_26.npz,gRNA,4,Untreated,53,49,2,2,R6
2h_12__results_cell_27.npz,gRNA,4,Untreated,34,28,3,2,R6
2h_12__results_cell_28.npz,gRNA,4,Untreated,2,2,0,NA,R6
2h_13__results_cell_0.npz,ORFN,4,Untreated,0,0,0,NA,R6
2h_13__results_cell_1.npz,ORFN,4,Untreated,4,4,0,NA,R6
2h_13__results_cell_2.npz,ORFN,4,Untreated,3,3,0,NA,R6
2h_13__results_cell_3.npz,ORFN,4,Untreated,70,66,2,2,R6
2h_13__results_cell_4.npz,ORFN,4,Untreated,23,21,1,2,R6
2h_13__results_cell_5.npz,ORFN,4,Untreated,0,0,0,NA,R6
2h_13__results_cell_6.npz,ORFN,4,Untreated,1,1,0,NA,R6
2h_13__results_cell_7.npz,ORFN,4,Untreated,2,2,0,NA,R6
2h_13__results_cell_8.npz,ORFN,4,Untreated,2,2,0,NA,R6
2h_13__results_cell_9.npz,ORFN,4,Untreated,2,2,0,NA,R6
2h_13__results_cell_10.npz,ORFN,4,Untreated,67,50,7,2.4285714285714284,R6
2h_13__results_cell_11.npz,ORFN,4,Untreated,64,46,7,2.5714285714285716,R6
2h_13__results_cell_12.npz,ORFN,4,Untreated,17,15,1,2,R6
2h_13__results_cell_13.npz,ORFN,4,Untreated,43,27,7,2.2857142857142856,R6
2h_13__results_cell_14.npz,ORFN,4,Untreated,19,13,3,2,R6
2h_13__results_cell_15.npz,ORFN,4,Untreated,14,12,1,2,R6
2h_13__results_cell_16.npz,ORFN,4,Untreated,5,5,0,NA,R6
2h_13__results_cell_17.npz,ORFN,4,Untreated,1,1,0,NA,R6
2h_13__results_cell_18.npz,ORFN,4,Untreated,2,2,0,NA,R6
2h_13__results_cell_19.npz,ORFN,4,Untreated,0,0,0,NA,R6
2h_13__results_cell_0.npz,gRNA,4,Untreated,0,0,0,NA,R6
2h_13__results_cell_1.npz,gRNA,4,Untreated,4,4,0,NA,R6
2h_13__results_cell_2.npz,gRNA,4,Untreated,2,2,0,NA,R6
2h_13__results_cell_3.npz,gRNA,4,Untreated,22,18,2,2,R6
2h_13__results_cell_4.npz,gRNA,4,Untreated,0,0,0,NA,R6
2h_13__results_cell_5.npz,gRNA,4,Untreated,1,1,0,NA,R6
2h_13__results_cell_6.npz,gRNA,4,Untreated,0,0,0,NA,R6
2h_13__results_cell_7.npz,gRNA,4,Untreated,3,3,0,NA,R6
2h_13__results_cell_8.npz,gRNA,4,Untreated,4,4,0,NA,R6
2h_13__results_cell_9.npz,gRNA,4,Untreated,2,2,0,NA,R6
2h_13__results_cell_10.npz,gRNA,4,Untreated,55,48,3,2.3333333333333335,R6
2h_13__results_cell_11.npz,gRNA,4,Untreated,59,44,6,2.5,R6
2h_13__results_cell_12.npz,gRNA,4,Untreated,13,13,0,NA,R6
2h_13__results_cell_13.npz,gRNA,4,Untreated,25,19,3,2,R6
2h_13__results_cell_14.npz,gRNA,4,Untreated,21,16,2,2.5,R6
2h_13__results_cell_15.npz,gRNA,4,Untreated,23,19,2,2,R6
2h_13__results_cell_16.npz,gRNA,4,Untreated,7,7,0,NA,R6
2h_13__results_cell_17.npz,gRNA,4,Untreated,7,5,1,2,R6
2h_13__results_cell_18.npz,gRNA,4,Untreated,7,5,1,2,R6
2h_13__results_cell_19.npz,gRNA,4,Untreated,0,0,0,NA,R6
2h_14__results_cell_0.npz,ORFN,4,Untreated,8,8,0,NA,R6
2h_14__results_cell_1.npz,ORFN,4,Untreated,15,10,1,5,R6
2h_14__results_cell_2.npz,ORFN,4,Untreated,26,22,2,2,R6
2h_14__results_cell_3.npz,ORFN,4,Untreated,55,49,3,2,R6
2h_14__results_cell_4.npz,ORFN,4,Untreated,3,3,0,NA,R6
2h_14__results_cell_5.npz,ORFN,4,Untreated,11,9,1,2,R6
2h_14__results_cell_6.npz,ORFN,4,Untreated,22,18,2,2,R6
2h_14__results_cell_7.npz,ORFN,4,Untreated,1984,1743,90,2.6777777777777776,R6
2h_14__results_cell_8.npz,ORFN,4,Untreated,1,1,0,NA,R6
2h_14__results_cell_9.npz,ORFN,4,Untreated,8,8,0,NA,R6
2h_14__results_cell_10.npz,ORFN,4,Untreated,22,18,2,2,R6
2h_14__results_cell_11.npz,ORFN,4,Untreated,5,5,0,NA,R6
2h_14__results_cell_12.npz,ORFN,4,Untreated,505,473,16,2,R6
2h_14__results_cell_13.npz,ORFN,4,Untreated,316,255,23,2.652173913043478,R6
2h_14__results_cell_14.npz,ORFN,4,Untreated,15,11,2,2,R6
2h_14__results_cell_15.npz,ORFN,4,Untreated,10,8,1,2,R6
2h_14__results_cell_16.npz,ORFN,4,Untreated,8,6,1,2,R6
2h_14__results_cell_17.npz,ORFN,4,Untreated,11,11,0,NA,R6
2h_14__results_cell_18.npz,ORFN,4,Untreated,18,14,2,2,R6
2h_14__results_cell_19.npz,ORFN,4,Untreated,65,55,5,2,R6
2h_14__results_cell_20.npz,ORFN,4,Untreated,10,8,1,2,R6
2h_14__results_cell_21.npz,ORFN,4,Untreated,46,35,5,2.2,R6
2h_14__results_cell_22.npz,ORFN,4,Untreated,14,12,1,2,R6
2h_14__results_cell_23.npz,ORFN,4,Untreated,16,11,2,2.5,R6
2h_14__results_cell_24.npz,ORFN,4,Untreated,23,18,1,5,R6
2h_14__results_cell_0.npz,gRNA,4,Untreated,8,8,0,NA,R6
2h_14__results_cell_1.npz,gRNA,4,Untreated,20,16,1,4,R6
2h_14__results_cell_2.npz,gRNA,4,Untreated,42,34,4,2,R6
2h_14__results_cell_3.npz,gRNA,4,Untreated,53,41,6,2,R6
2h_14__results_cell_4.npz,gRNA,4,Untreated,3,3,0,NA,R6
2h_14__results_cell_5.npz,gRNA,4,Untreated,18,12,3,2,R6
2h_14__results_cell_6.npz,gRNA,4,Untreated,8,6,1,2,R6
2h_14__results_cell_7.npz,gRNA,4,Untreated,334,279,27,2.037037037037037,R6
2h_14__results_cell_8.npz,gRNA,4,Untreated,2,2,0,NA,R6
2h_14__results_cell_9.npz,gRNA,4,Untreated,6,6,0,NA,R6
2h_14__results_cell_10.npz,gRNA,4,Untreated,22,14,3,2.6666666666666665,R6
2h_14__results_cell_11.npz,gRNA,4,Untreated,13,9,2,2,R6
2h_14__results_cell_12.npz,gRNA,4,Untreated,68,58,5,2,R6
2h_14__results_cell_13.npz,gRNA,4,Untreated,128,107,10,2.1,R6
2h_14__results_cell_14.npz,gRNA,4,Untreated,26,19,3,2.3333333333333335,R6
2h_14__results_cell_15.npz,gRNA,4,Untreated,11,9,1,2,R6
2h_14__results_cell_16.npz,gRNA,4,Untreated,1,1,0,NA,R6
2h_14__results_cell_17.npz,gRNA,4,Untreated,18,16,1,2,R6
2h_14__results_cell_18.npz,gRNA,4,Untreated,18,16,1,2,R6
2h_14__results_cell_19.npz,gRNA,4,Untreated,60,56,2,2,R6
2h_14__results_cell_20.npz,gRNA,4,Untreated,11,9,1,2,R6
2h_14__results_cell_21.npz,gRNA,4,Untreated,27,25,1,2,R6
2h_14__results_cell_22.npz,gRNA,4,Untreated,17,12,2,2.5,R6
2h_14__results_cell_23.npz,gRNA,4,Untreated,14,9,2,2.5,R6
2h_14__results_cell_24.npz,gRNA,4,Untreated,16,14,1,2,R6
2h_15__results_cell_0.npz,ORFN,4,Untreated,3,3,0,NA,R6
2h_15__results_cell_1.npz,ORFN,4,Untreated,13,11,1,2,R6
2h_15__results_cell_2.npz,ORFN,4,Untreated,29,19,2,5,R6
2h_15__results_cell_3.npz,ORFN,4,Untreated,158,125,11,3,R6
2h_15__results_cell_4.npz,ORFN,4,Untreated,5,3,1,2,R6
2h_15__results_cell_5.npz,ORFN,4,Untreated,152,109,14,3.0714285714285716,R6
2h_15__results_cell_6.npz,ORFN,4,Untreated,122,98,12,2,R6
2h_15__results_cell_7.npz,ORFN,4,Untreated,8,6,1,2,R6
2h_15__results_cell_8.npz,ORFN,4,Untreated,150,95,10,5.5,R6
2h_15__results_cell_9.npz,ORFN,4,Untreated,19,17,1,2,R6
2h_15__results_cell_10.npz,ORFN,4,Untreated,6,4,1,2,R6
2h_15__results_cell_11.npz,ORFN,4,Untreated,26,26,0,NA,R6
2h_15__results_cell_12.npz,ORFN,4,Untreated,108,87,8,2.625,R6
2h_15__results_cell_13.npz,ORFN,4,Untreated,42,38,2,2,R6
2h_15__results_cell_14.npz,ORFN,4,Untreated,70,62,4,2,R6
2h_15__results_cell_15.npz,ORFN,4,Untreated,26,14,2,6,R6
2h_15__results_cell_16.npz,ORFN,4,Untreated,1,1,0,NA,R6
2h_15__results_cell_17.npz,ORFN,4,Untreated,50,46,2,2,R6
2h_15__results_cell_18.npz,ORFN,4,Untreated,17,17,0,NA,R6
2h_15__results_cell_19.npz,ORFN,4,Untreated,2,2,0,NA,R6
2h_15__results_cell_20.npz,ORFN,4,Untreated,2,2,0,NA,R6
2h_15__results_cell_21.npz,ORFN,4,Untreated,12,8,2,2,R6
2h_15__results_cell_22.npz,ORFN,4,Untreated,26,22,2,2,R6
2h_15__results_cell_23.npz,ORFN,4,Untreated,1,1,0,NA,R6
2h_15__results_cell_0.npz,gRNA,4,Untreated,4,4,0,NA,R6
2h_15__results_cell_1.npz,gRNA,4,Untreated,7,7,0,NA,R6
2h_15__results_cell_2.npz,gRNA,4,Untreated,11,11,0,NA,R6
2h_15__results_cell_3.npz,gRNA,4,Untreated,168,134,14,2.4285714285714284,R6
2h_15__results_cell_4.npz,gRNA,4,Untreated,2,2,0,NA,R6
2h_15__results_cell_5.npz,gRNA,4,Untreated,109,87,9,2.4444444444444446,R6
2h_15__results_cell_6.npz,gRNA,4,Untreated,151,121,14,2.142857142857143,R6
2h_15__results_cell_7.npz,gRNA,4,Untreated,8,8,0,NA,R6
2h_15__results_cell_8.npz,gRNA,4,Untreated,81,60,9,2.3333333333333335,R6
2h_15__results_cell_9.npz,gRNA,4,Untreated,20,20,0,NA,R6
2h_15__results_cell_10.npz,gRNA,4,Untreated,2,2,0,NA,R6
2h_15__results_cell_11.npz,gRNA,4,Untreated,23,23,0,NA,R6
2h_15__results_cell_12.npz,gRNA,4,Untreated,121,93,11,2.5454545454545454,R6
2h_15__results_cell_13.npz,gRNA,4,Untreated,56,46,5,2,R6
2h_15__results_cell_14.npz,gRNA,4,Untreated,60,56,2,2,R6
2h_15__results_cell_15.npz,gRNA,4,Untreated,11,6,2,2.5,R6
2h_15__results_cell_16.npz,gRNA,4,Untreated,4,4,0,NA,R6
2h_15__results_cell_17.npz,gRNA,4,Untreated,54,50,2,2,R6
2h_15__results_cell_18.npz,gRNA,4,Untreated,20,20,0,NA,R6
2h_15__results_cell_19.npz,gRNA,4,Untreated,2,2,0,NA,R6
2h_15__results_cell_20.npz,gRNA,4,Untreated,1,1,0,NA,R6
2h_15__results_cell_21.npz,gRNA,4,Untreated,6,6,0,NA,R6
2h_15__results_cell_22.npz,gRNA,4,Untreated,20,18,1,2,R6
2h_15__results_cell_23.npz,gRNA,4,Untreated,1,1,0,NA,R6
2h_16__results_cell_0.npz,ORFN,4,Untreated,0,0,0,NA,R6
2h_16__results_cell_1.npz,ORFN,4,Untreated,39,27,4,3,R6
2h_16__results_cell_2.npz,ORFN,4,Untreated,6,6,0,NA,R6
2h_16__results_cell_3.npz,ORFN,4,Untreated,5,5,0,NA,R6
2h_16__results_cell_4.npz,ORFN,4,Untreated,123,99,11,2.1818181818181817,R6
2h_16__results_cell_5.npz,ORFN,4,Untreated,107,90,6,2.8333333333333335,R6
2h_16__results_cell_6.npz,ORFN,4,Untreated,19,13,3,2,R6
2h_16__results_cell_7.npz,ORFN,4,Untreated,193,137,17,3.2941176470588234,R6
2h_16__results_cell_8.npz,ORFN,4,Untreated,7,7,0,NA,R6
2h_16__results_cell_9.npz,ORFN,4,Untreated,10,10,0,NA,R6
2h_16__results_cell_0.npz,gRNA,4,Untreated,0,0,0,NA,R6
2h_16__results_cell_1.npz,gRNA,4,Untreated,25,20,2,2.5,R6
2h_16__results_cell_2.npz,gRNA,4,Untreated,6,6,0,NA,R6
2h_16__results_cell_3.npz,gRNA,4,Untreated,8,8,0,NA,R6
2h_16__results_cell_4.npz,gRNA,4,Untreated,163,127,16,2.25,R6
2h_16__results_cell_5.npz,gRNA,4,Untreated,107,90,7,2.4285714285714284,R6
2h_16__results_cell_6.npz,gRNA,4,Untreated,17,12,2,2.5,R6
2h_16__results_cell_7.npz,gRNA,4,Untreated,176,133,18,2.388888888888889,R6
2h_16__results_cell_8.npz,gRNA,4,Untreated,6,6,0,NA,R6
2h_16__results_cell_9.npz,gRNA,4,Untreated,5,5,0,NA,R6
2h_17__results_cell_0.npz,ORFN,4,Untreated,170,86,4,21,R6
2h_17__results_cell_1.npz,ORFN,4,Untreated,2,2,0,NA,R6
2h_17__results_cell_2.npz,ORFN,4,Untreated,27,25,1,2,R6
2h_17__results_cell_3.npz,ORFN,4,Untreated,40,36,2,2,R6
2h_17__results_cell_4.npz,ORFN,4,Untreated,12,10,1,2,R6
2h_17__results_cell_5.npz,ORFN,4,Untreated,80,68,5,2.4,R6
2h_17__results_cell_6.npz,ORFN,4,Untreated,16,14,1,2,R6
2h_17__results_cell_7.npz,ORFN,4,Untreated,26,26,0,NA,R6
2h_17__results_cell_8.npz,ORFN,4,Untreated,0,0,0,NA,R6
2h_17__results_cell_9.npz,ORFN,4,Untreated,33,25,4,2,R6
2h_17__results_cell_10.npz,ORFN,4,Untreated,250,175,25,3,R6
2h_17__results_cell_11.npz,ORFN,4,Untreated,76,62,4,3.5,R6
2h_17__results_cell_12.npz,ORFN,4,Untreated,2,2,0,NA,R6
2h_17__results_cell_0.npz,gRNA,4,Untreated,58,30,4,7,R6
2h_17__results_cell_1.npz,gRNA,4,Untreated,1,1,0,NA,R6
2h_17__results_cell_2.npz,gRNA,4,Untreated,27,27,0,NA,R6
2h_17__results_cell_3.npz,gRNA,4,Untreated,37,33,2,2,R6
2h_17__results_cell_4.npz,gRNA,4,Untreated,12,12,0,NA,R6
2h_17__results_cell_5.npz,gRNA,4,Untreated,106,86,9,2.2222222222222223,R6
2h_17__results_cell_6.npz,gRNA,4,Untreated,17,17,0,NA,R6
2h_17__results_cell_7.npz,gRNA,4,Untreated,26,26,0,NA,R6
2h_17__results_cell_8.npz,gRNA,4,Untreated,0,0,0,NA,R6
2h_17__results_cell_9.npz,gRNA,4,Untreated,42,32,5,2,R6
2h_17__results_cell_10.npz,gRNA,4,Untreated,285,187,29,3.3793103448275863,R6
2h_17__results_cell_11.npz,gRNA,4,Untreated,70,60,4,2.5,R6
2h_17__results_cell_12.npz,gRNA,4,Untreated,2,2,0,NA,R6
2h_1__results_cell_0.npz,ORFN,4,Untreated,19,16,1,3,R6
2h_1__results_cell_1.npz,ORFN,4,Untreated,7,5,1,2,R6
2h_1__results_cell_2.npz,ORFN,4,Untreated,25,21,2,2,R6
2h_1__results_cell_3.npz,ORFN,4,Untreated,19,11,2,4,R6
2h_1__results_cell_4.npz,ORFN,4,Untreated,123,91,14,2.2857142857142856,R6
2h_1__results_cell_5.npz,ORFN,4,Untreated,1,1,0,NA,R6
2h_1__results_cell_6.npz,ORFN,4,Untreated,64,60,2,2,R6
2h_1__results_cell_7.npz,ORFN,4,Untreated,4,4,0,NA,R6
2h_1__results_cell_0.npz,gRNA,4,Untreated,15,15,0,NA,R6
2h_1__results_cell_1.npz,gRNA,4,Untreated,3,3,0,NA,R6
2h_1__results_cell_2.npz,gRNA,4,Untreated,34,30,2,2,R6
2h_1__results_cell_3.npz,gRNA,4,Untreated,11,7,1,4,R6
2h_1__results_cell_4.npz,gRNA,4,Untreated,138,99,16,2.4375,R6
2h_1__results_cell_5.npz,gRNA,4,Untreated,1,1,0,NA,R6
2h_1__results_cell_6.npz,gRNA,4,Untreated,80,72,4,2,R6
2h_1__results_cell_7.npz,gRNA,4,Untreated,4,4,0,NA,R6
2h_2__results_cell_0.npz,ORFN,4,Untreated,0,0,0,NA,R6
2h_2__results_cell_1.npz,ORFN,4,Untreated,21,13,1,8,R6
2h_2__results_cell_2.npz,ORFN,4,Untreated,29,17,4,3,R6
2h_2__results_cell_3.npz,ORFN,4,Untreated,1,1,0,NA,R6
2h_2__results_cell_4.npz,ORFN,4,Untreated,2,2,0,NA,R6
2h_2__results_cell_5.npz,ORFN,4,Untreated,4,4,0,NA,R6
2h_2__results_cell_6.npz,ORFN,4,Untreated,34,20,5,2.8,R6
2h_2__results_cell_7.npz,ORFN,4,Untreated,5,5,0,NA,R6
2h_2__results_cell_8.npz,ORFN,4,Untreated,48,38,3,3.3333333333333335,R6
2h_2__results_cell_9.npz,ORFN,4,Untreated,5,5,0,NA,R6
2h_2__results_cell_10.npz,ORFN,4,Untreated,93,80,6,2.1666666666666665,R6
2h_2__results_cell_11.npz,ORFN,4,Untreated,78,63,7,2.142857142857143,R6
2h_2__results_cell_12.npz,ORFN,4,Untreated,8,8,0,NA,R6
2h_2__results_cell_13.npz,ORFN,4,Untreated,43,35,4,2,R6
2h_2__results_cell_14.npz,ORFN,4,Untreated,82,60,8,2.75,R6
2h_2__results_cell_15.npz,ORFN,4,Untreated,1,1,0,NA,R6
2h_2__results_cell_16.npz,ORFN,4,Untreated,0,0,0,NA,R6
2h_2__results_cell_0.npz,gRNA,4,Untreated,0,0,0,NA,R6
2h_2__results_cell_1.npz,gRNA,4,Untreated,7,5,1,2,R6
2h_2__results_cell_2.npz,gRNA,4,Untreated,9,7,1,2,R6
2h_2__results_cell_3.npz,gRNA,4,Untreated,1,1,0,NA,R6
2h_2__results_cell_4.npz,gRNA,4,Untreated,1,1,0,NA,R6
2h_2__results_cell_5.npz,gRNA,4,Untreated,5,5,0,NA,R6
2h_2__results_cell_6.npz,gRNA,4,Untreated,26,17,3,3,R6
2h_2__results_cell_7.npz,gRNA,4,Untreated,8,8,0,NA,R6
2h_2__results_cell_8.npz,gRNA,4,Untreated,61,50,5,2.2,R6
2h_2__results_cell_9.npz,gRNA,4,Untreated,2,2,0,NA,R6
2h_2__results_cell_10.npz,gRNA,4,Untreated,96,80,6,2.6666666666666665,R6
2h_2__results_cell_11.npz,gRNA,4,Untreated,75,63,5,2.4,R6
2h_2__results_cell_12.npz,gRNA,4,Untreated,13,11,1,2,R6
2h_2__results_cell_13.npz,gRNA,4,Untreated,44,38,3,2,R6
2h_2__results_cell_14.npz,gRNA,4,Untreated,65,57,4,2,R6
2h_2__results_cell_15.npz,gRNA,4,Untreated,0,0,0,NA,R6
2h_2__results_cell_16.npz,gRNA,4,Untreated,0,0,0,NA,R6
2h_3__results_cell_0.npz,ORFN,4,Untreated,6,6,0,NA,R6
2h_3__results_cell_1.npz,ORFN,4,Untreated,19,13,3,2,R6
2h_3__results_cell_2.npz,ORFN,4,Untreated,0,0,0,NA,R6
2h_3__results_cell_3.npz,ORFN,4,Untreated,45,32,6,2.1666666666666665,R6
2h_3__results_cell_4.npz,ORFN,4,Untreated,11,9,1,2,R6
2h_3__results_cell_5.npz,ORFN,4,Untreated,4,4,0,NA,R6
2h_3__results_cell_6.npz,ORFN,4,Untreated,5,5,0,NA,R6
2h_3__results_cell_7.npz,ORFN,4,Untreated,0,0,0,NA,R6
2h_3__results_cell_0.npz,gRNA,4,Untreated,9,7,1,2,R6
2h_3__results_cell_1.npz,gRNA,4,Untreated,54,31,4,5.75,R6
2h_3__results_cell_2.npz,gRNA,4,Untreated,3,3,0,NA,R6
2h_3__results_cell_3.npz,gRNA,4,Untreated,53,35,5,3.6,R6
2h_3__results_cell_4.npz,gRNA,4,Untreated,4,4,0,NA,R6
2h_3__results_cell_5.npz,gRNA,4,Untreated,3,3,0,NA,R6
2h_3__results_cell_6.npz,gRNA,4,Untreated,5,5,0,NA,R6
2h_3__results_cell_7.npz,gRNA,4,Untreated,0,0,0,NA,R6
2h_6__results_cell_0.npz,ORFN,4,Untreated,8,5,1,3,R6
2h_6__results_cell_1.npz,ORFN,4,Untreated,2,2,0,NA,R6
2h_6__results_cell_2.npz,ORFN,4,Untreated,27,14,4,3.25,R6
2h_6__results_cell_3.npz,ORFN,4,Untreated,3,3,0,NA,R6
2h_6__results_cell_4.npz,ORFN,4,Untreated,2,2,0,NA,R6
2h_6__results_cell_5.npz,ORFN,4,Untreated,92,84,4,2,R6
2h_6__results_cell_6.npz,ORFN,4,Untreated,29,27,1,2,R6
2h_6__results_cell_7.npz,ORFN,4,Untreated,454,417,15,2.466666666666667,R6
2h_6__results_cell_8.npz,ORFN,4,Untreated,1,1,0,NA,R6
2h_6__results_cell_9.npz,ORFN,4,Untreated,1,1,0,NA,R6
2h_6__results_cell_10.npz,ORFN,4,Untreated,125,93,12,2.6666666666666665,R6
2h_6__results_cell_11.npz,ORFN,4,Untreated,2,2,0,NA,R6
2h_6__results_cell_0.npz,gRNA,4,Untreated,3,3,0,NA,R6
2h_6__results_cell_1.npz,gRNA,4,Untreated,2,2,0,NA,R6
2h_6__results_cell_2.npz,gRNA,4,Untreated,1,1,0,NA,R6
2h_6__results_cell_3.npz,gRNA,4,Untreated,4,4,0,NA,R6
2h_6__results_cell_4.npz,gRNA,4,Untreated,3,3,0,NA,R6
2h_6__results_cell_5.npz,gRNA,4,Untreated,89,83,3,2,R6
2h_6__results_cell_6.npz,gRNA,4,Untreated,38,32,3,2,R6
2h_6__results_cell_7.npz,gRNA,4,Untreated,144,123,9,2.3333333333333335,R6
2h_6__results_cell_8.npz,gRNA,4,Untreated,1,1,0,NA,R6
2h_6__results_cell_9.npz,gRNA,4,Untreated,0,0,0,NA,R6
2h_6__results_cell_10.npz,gRNA,4,Untreated,102,81,8,2.625,R6
2h_6__results_cell_11.npz,gRNA,4,Untreated,3,3,0,NA,R6
2h_7__results_cell_0.npz,ORFN,4,Untreated,0,0,0,NA,R6
2h_7__results_cell_1.npz,ORFN,4,Untreated,3,3,0,NA,R6
2h_7__results_cell_2.npz,ORFN,4,Untreated,11,9,1,2,R6
2h_7__results_cell_3.npz,ORFN,4,Untreated,41,35,2,3,R6
2h_7__results_cell_4.npz,ORFN,4,Untreated,181,167,6,2.3333333333333335,R6
2h_7__results_cell_5.npz,ORFN,4,Untreated,50,35,5,3,R6
2h_7__results_cell_6.npz,ORFN,4,Untreated,12,12,0,NA,R6
2h_7__results_cell_7.npz,ORFN,4,Untreated,44,38,3,2,R6
2h_7__results_cell_8.npz,ORFN,4,Untreated,8,8,0,NA,R6
2h_7__results_cell_9.npz,ORFN,4,Untreated,28,24,2,2,R6
2h_7__results_cell_10.npz,ORFN,4,Untreated,18,18,0,NA,R6
2h_7__results_cell_11.npz,ORFN,4,Untreated,59,33,4,6.5,R6
2h_7__results_cell_12.npz,ORFN,4,Untreated,18,13,2,2.5,R6
2h_7__results_cell_13.npz,ORFN,4,Untreated,0,0,0,NA,R6
2h_7__results_cell_14.npz,ORFN,4,Untreated,41,24,4,4.25,R6
2h_7__results_cell_15.npz,ORFN,4,Untreated,2,2,0,NA,R6
2h_7__results_cell_16.npz,ORFN,4,Untreated,46,33,3,4.333333333333333,R6
2h_7__results_cell_17.npz,ORFN,4,Untreated,0,0,0,NA,R6
2h_7__results_cell_18.npz,ORFN,4,Untreated,43,36,3,2.3333333333333335,R6
2h_7__results_cell_19.npz,ORFN,4,Untreated,0,0,0,NA,R6
2h_7__results_cell_20.npz,ORFN,4,Untreated,0,0,0,NA,R6
2h_7__results_cell_21.npz,ORFN,4,Untreated,46,38,4,2,R6
2h_7__results_cell_22.npz,ORFN,4,Untreated,83,62,6,3.5,R6
2h_7__results_cell_23.npz,ORFN,4,Untreated,7,5,1,2,R6
2h_7__results_cell_24.npz,ORFN,4,Untreated,22,20,1,2,R6
2h_7__results_cell_0.npz,gRNA,4,Untreated,0,0,0,NA,R6
2h_7__results_cell_1.npz,gRNA,4,Untreated,2,2,0,NA,R6
2h_7__results_cell_2.npz,gRNA,4,Untreated,11,7,2,2,R6
2h_7__results_cell_3.npz,gRNA,4,Untreated,32,32,0,NA,R6
2h_7__results_cell_4.npz,gRNA,4,Untreated,46,34,4,3,R6
